date,Close,High,Low,Open,Volume,market_cap
,WBT-USD,WBT-USD,WBT-USD,WBT-USD,WBT-USD,
26/08/2022,4.500193119049072,5.590310096740723,4.443161964416504,5.57539701461792,4101325,
27/08/2022,4.238081932067871,4.650356769561768,4.025210857391357,4.500254154205322,2834023,
28/08/2022,4.362123012542725,4.440324783325195,4.133030891418457,4.238061904907227,2468583,
29/08/2022,5.679183006286621,5.899166107177734,4.30803108215332,4.362223148345947,5256521,
30/08/2022,6.304509162902832,6.688608169555664,5.597282886505127,5.679220199584961,5554902,
31/08/2022,6.378105163574219,6.687129020690918,5.958272933959961,6.304568767547607,5540708,
01/09/2022,6.278066158294678,6.4411749839782715,6.258866786956787,6.378090858459473,2437805,
02/09/2022,6.373566150665283,6.485486030578613,6.160237789154053,6.277976989746094,2482729,
03/09/2022,6.337465763092041,6.413620948791504,6.302396774291992,6.373568058013916,4816232,
04/09/2022,6.142376899719238,6.353221893310547,5.955985069274902,6.337480068206787,3895741,
05/09/2022,6.678254127502441,7.1574530601501465,5.164120197296143,6.142378807067871,8043413,
06/09/2022,5.876288890838623,6.988226890563965,5.613073825836182,6.678178787231445,8490584,
07/09/2022,5.8196330070495605,6.179051876068115,5.507057189941406,5.876062870025635,8789203,
08/09/2022,5.119524002075195,5.819687843322754,5.006392955780029,5.8195672035217285,4218724,
09/09/2022,5.243231773376465,5.538370132446289,5.108479976654053,5.119492053985596,2978360,
10/09/2022,5.199462890625,5.32778787612915,4.991580963134766,5.243228912353516,3249836,
11/09/2022,4.520248889923096,6.492805004119873,3.359910011291504,5.199450969696045,37059314,
12/09/2022,4.565929889678955,4.79483699798584,4.244997024536133,4.520269870758057,2705928,
13/09/2022,3.9410970211029053,4.690864086151123,3.858302116394043,4.56573486328125,3051729,
14/09/2022,4.077578067779541,4.699281215667725,3.901278018951416,3.929150104522705,5207808,
15/09/2022,4.105013847351074,4.329949855804443,4.031451225280762,4.077563762664795,1888568,
16/09/2022,4.444915771484375,4.679910182952881,4.104913234710693,4.105009078979492,3352145,
17/09/2022,6.000586986541748,7.600341796875,4.4180498123168945,4.444919109344482,34136726,
18/09/2022,3.9200899600982666,6.069896221160889,3.109973907470703,6.000577926635742,11730289,
19/09/2022,4.209446907043457,4.590579032897949,2.9801599979400635,3.9200310707092285,6367664,
20/09/2022,4.162250995635986,4.500430107116699,4.000266075134277,4.209436893463135,3288397,
21/09/2022,3.1092679500579834,4.268435001373291,3.006303071975708,4.162230014801025,8841679,
22/09/2022,3.8579399585723877,3.9383609294891357,3.0372440814971924,3.10932993888855,3726954,
23/09/2022,3.9280710220336914,4.107118129730225,3.8558530807495117,3.857978105545044,4099602,
24/09/2022,3.8165500164031982,3.9482998847961426,3.8131649494171143,3.9280900955200195,3115328,
25/09/2022,3.6221749782562256,3.865483045578003,3.6030900478363037,3.8168139457702637,5870079,
26/09/2022,3.76235294342041,3.8913140296936035,3.58052396774292,3.6221470832824707,7721461,
27/09/2022,4.072526931762695,4.117455959320068,3.7410449981689453,3.7623291015625,4818091,
28/09/2022,5.8606061935424805,5.902050971984863,3.9708950519561768,4.0733489990234375,16598635,
29/09/2022,5.896895885467529,5.984702110290527,5.793407917022705,5.859944820404053,7990572,
30/09/2022,10.391122817993164,10.902999877929688,5.843038082122803,5.896603107452393,39635700,
01/10/2022,10.777917861938477,10.8591890335083,10.316571235656738,10.392788887023926,13921227,
