date,Close,High,Low,Open,Volume,market_cap
03/01/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,17560796887.615242
04/01/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,17382384969.744404
05/01/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,17597994730.9952
06/01/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,17116070602.36482
09/01/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,17456961142.234257
10/01/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,17717747212.100025
11/01/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,17792177163.847145
12/01/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,19038727678.203484
13/01/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,19039106716.028618
17/01/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,19619545376.60257
18/01/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,19658180910.92554
19/01/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,19245926197.7098
20/01/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,19971310554.25555
23/01/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,20425679976.40058
24/01/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,21638028918.38685
25/01/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,20714879210.16023
26/01/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,21255807576.526184
27/01/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,20916108969.411465
30/01/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,21072151658.28616
31/01/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,20091977273.8818
01/02/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,20688747113.48664
02/02/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,21064449265.238544
03/02/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,20884408869.32825
06/02/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,20322531847.385983
07/02/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,19987203910.588814
08/02/2023,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,20578617233.8652
09/02/2023,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,0,20272568564.15036
10/02/2023,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,0,19494029957.97749
13/02/2023,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,0,19086935160.551865
14/02/2023,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,0,18900034646.09865
15/02/2023,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,0,19466658327.99644
16/02/2023,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,0,20368679852.00336
17/02/2023,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,0,19624357378.80268
21/02/2023,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,0,20205624242.572395
22/02/2023,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,0,19872689610.039776
23/02/2023,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,0,20196054648.297245
24/02/2023,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,0,19815369081.45072
27/02/2023,18.75,18.75,18.75,18.75,0,19267086787.79969
28/02/2023,18.75,18.75,18.75,18.75,0,19332749632.951515
01/03/2023,18.75,18.75,18.75,18.75,0,19254765044.415302
02/03/2023,18.75,18.75,18.75,18.75,0,19594492700.912346
03/03/2023,18.75,18.75,18.75,18.75,0,19261288580.63014
06/03/2023,18.75,18.75,18.75,18.75,0,18772296579.30465
07/03/2023,18.75,18.75,18.75,18.75,0,18870930797.40737
08/03/2023,18.75,18.75,18.75,18.75,0,19403006996.615963
09/03/2023,18.75,18.75,18.75,18.75,0,19902227509.41309
10/03/2023,18.75,18.75,18.75,18.75,0,19038584759.28343
13/03/2023,18.75,18.75,18.75,18.75,0,18910866411.01388
14/03/2023,18.75,18.75,18.75,18.75,0,19067422016.807568
15/03/2023,18.75,18.75,18.75,18.75,0,19095493029.564102
16/03/2023,18.75,18.75,18.75,18.75,0,18449948264.467854
17/03/2023,18.75,18.75,18.75,18.75,0,18785035463.22649
20/03/2023,18.75,18.75,18.75,18.75,0,19979252277.27556
21/03/2023,18.75,18.75,18.75,18.75,0,19226276544.65037
22/03/2023,18.75,18.75,18.75,18.75,0,23963597176.994377
23/03/2023,18.75,18.75,18.75,18.75,0,21687465409.827747
24/03/2023,18.75,18.75,18.75,18.75,0,22838007729.7023
27/03/2023,18.75,18.75,18.75,18.75,0,23017901905.08662
28/03/2023,18.75,18.75,18.75,18.75,0,24887269626.43507
29/03/2023,18.75,18.75,18.75,18.75,0,26697226442.289265
30/03/2023,18.75,18.75,18.75,18.75,0,28206497479.00727
31/03/2023,18.75,18.75,18.75,18.75,0,27787487718.72779
03/04/2023,18.75,18.75,18.75,18.75,0,26865238853.589268
04/04/2023,18.75,18.75,18.75,18.75,0,25757164808.749744
05/04/2023,18.75,18.75,18.75,18.75,0,26035551812.61459
